Feature ID	taxonomy	Confidence	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
3ad10a5955eba5486104c2abb15be359	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans;sh__SH0753078.10FU	0.9999034351827886	Tausonia	13	Saprotroph	|Undefined Saprotroph|	Yeast	NULL	Probable	As soil_saprotroph (Põlme et al. 2020); Decay soil (Põlme et al. 2020)	b'P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
3b7c7572b7ef11001b2d1ee8144b6deb	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascaceae_gen_Incertae_sedis;s__Dipodascaceae_sp	0.9362572676620224	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
3b83696d28ac74157d78d8dab604d7d0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon	0.8153454769280118	Trichosporon	13	Pathotroph-Saprotroph	|Animal Parasite|-Animal Pathogen-Undefined Saprotroph	Yeast	NULL	Probable	As animal_decomposer (Põlme et al. 2020); Decay animal material (Põlme et al. 2020); Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); https://www.cdc.gov ((https://www.cdc.gov))'
3b99485a4ee34ada5385fdc6fddc23c8	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_mandshurica;sh__SH0949603.10FU	0.999928658212478	Pichia	13	Pathotroph-Saprotroph-Symbiotroph	Animal Parasite-Animal Pathogen-Animal Symbiotroph-Plant Pathogen-|Undefined Saprotroph|	Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay animal material, sugar-rich substrates (Põlme et al. 2020); Found in wood and digestive systems of the beetle Odontotaenius disjunctus; Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((https://www.apsnet.org/edcenter/resources/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))'
3c8be9afe7a2bfd9c33411e3cac31320	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_kudriavzevii	0.9185173546306772	Pichia	13	Pathotroph-Saprotroph-Symbiotroph	Animal Parasite-Animal Pathogen-Animal Symbiotroph-Plant Pathogen-|Undefined Saprotroph|	Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay animal material, sugar-rich substrates (Põlme et al. 2020); Found in wood and digestive systems of the beetle Odontotaenius disjunctus; Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((https://www.apsnet.org/edcenter/resources/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))'
3cd4def54680c4a8c726a63f6bbbfc43	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_kluyveri;sh__SH0132725.10FU	0.921712012410728	Pichia	13	Pathotroph-Saprotroph-Symbiotroph	Animal Parasite-Animal Pathogen-Animal Symbiotroph-Plant Pathogen-|Undefined Saprotroph|	Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay animal material, sugar-rich substrates (Põlme et al. 2020); Found in wood and digestive systems of the beetle Odontotaenius disjunctus; Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((https://www.apsnet.org/edcenter/resources/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))'
3d57eee5dff9ba4a82b8d2e59df652b6	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascaceae_gen_Incertae_sedis;s__Dipodascaceae_sp	0.7472443409320371	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
3d6ff978b6c398aa052de5f4e68ac3f8	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces_cerevisiae	0.9936672594768003	Saccharomyces	13	Saprotroph	|Undefined Saprotroph|	Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020)	b'James TY, et al. 2006. Nature 443:818-822 ((https://doi.org/10.1038/nature05110)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
3d85fc7effb0396a81e0c355f0d30584	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.9720794253584656	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
3e140c27278b319b51f7ada9aaf04954	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascaceae_gen_Incertae_sedis;s__Dipodascaceae_sp	0.9548581047263848	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
3fae40a4dd59a95157cc125d1779ab57	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Geotrichum;s__Geotrichum_candidum;sh__SH1008836.10FU	0.963662858518926	Geotrichum	13	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); Causative agent of the human disease geotrichosis and sour-rot of tomatoes, citrus fruits and vegetables (Thornton et al. 2010); Opportunistic human pathogen (CDC)	b'Thornton CR, et al. 2010. International Journal of Food Microbiology 143:166-172 ((https://doi.org/10.1016/j.ijfoodmicro.2010.08.012)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); https://www.cdc.gov ((https://www.cdc.gov))'
3fced2f51416171e2b78fea746e25c75	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Clavispora;s__Clavispora_lusitaniae;sh__SH0736674.10FU	0.999998942768632	Clavispora	13	Pathotroph-Saprotroph	Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Yeast	NULL	Probable	As litter_saprotroph (Põlme et al. 2020); As nectar-tap_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, sugar-rich substrates (Põlme et al. 2020)	b'Laszlo I, Meyer W. 2015. Microbiology Australia 36:45-48 ((https://doi.org/10.1071/MA15017)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
3fde1d4ff462a01a6a0bcea0525d8856	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.8428703557092501	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Possible	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	b'Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)'
40046934f347c4fc5f21044432895902	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Saccharomycetales_gen_Incertae_sedis;s__Saccharomycetales_sp;sh__SH0880192.10FU	0.9999978983220702	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
401b3bfde5d3811dc1210e02cacdf95f	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascaceae_gen_Incertae_sedis;s__Dipodascaceae_sp	0.9198468336612224	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
40215b75f8677c5ff61f223acdac191e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Prillingera;s__Prillingera_fragicola;sh__SH0856175.10FU	0.7706412612885801	Prillingera	13	Saprotroph-Symbiotroph	Epiphyte-|Undefined Saprotroph|	Yeast	NULL	Probable	NULL	b'P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
4073a8e805c574783cbf9ae9b5b930c1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_tropicalis;sh__SH0949998.10FU	0.9960821407706008	Candida	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-|Undefined Saprotroph|	Dimorphic Yeast-Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	b'Manolakaki D, et al. 2010. Virulence. 1: 367-375 ((https://doi.org/10.4161/viru.1.5.12796)); Mekbib SB, et al. 2011. Tropical Plant Pathology 36:233-240 ((https://doi.org/10.1590/S1982-56762011000400004)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
40bbe632efa2b94a40bfb46377a77c48	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Geotrichum;s__Geotrichum_silvicola;sh__SH1008816.10FU	0.9967793841455947	Geotrichum	13	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); Causative agent of the human disease geotrichosis and sour-rot of tomatoes, citrus fruits and vegetables (Thornton et al. 2010); Opportunistic human pathogen (CDC)	b'Thornton CR, et al. 2010. International Journal of Food Microbiology 143:166-172 ((https://doi.org/10.1016/j.ijfoodmicro.2010.08.012)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); https://www.cdc.gov ((https://www.cdc.gov))'
415ca51b5a7b9b5fb770d526ce1fceed	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascaceae_gen_Incertae_sedis;s__Dipodascaceae_sp	0.9177099926615268	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
41d42c1209d56b0069f381d9b9fdaebd	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_mandshurica;sh__SH0949603.10FU	0.9999406478901556	Pichia	13	Pathotroph-Saprotroph-Symbiotroph	Animal Parasite-Animal Pathogen-Animal Symbiotroph-Plant Pathogen-|Undefined Saprotroph|	Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay animal material, sugar-rich substrates (Põlme et al. 2020); Found in wood and digestive systems of the beetle Odontotaenius disjunctus; Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((https://www.apsnet.org/edcenter/resources/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))'
421cf34184cd109dba2ff2a0bd1cc6bf	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Geotrichum;s__Geotrichum_candidum;sh__SH1008836.10FU	0.9630870520864552	Geotrichum	13	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); Causative agent of the human disease geotrichosis and sour-rot of tomatoes, citrus fruits and vegetables (Thornton et al. 2010); Opportunistic human pathogen (CDC)	b'Thornton CR, et al. 2010. International Journal of Food Microbiology 143:166-172 ((https://doi.org/10.1016/j.ijfoodmicro.2010.08.012)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); https://www.cdc.gov ((https://www.cdc.gov))'
42542607a64e7d3a94e3ebea7095b953	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_roqueforti;sh__SH1801075.10FU	0.8171613970082425	Penicillium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	As foliar_endophyte (Põlme et al. 2020); As mycoparasite (Põlme et al. 2020); Decay soil (Põlme et al. 2020)	b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664 ((https://doi.org/10.2307/3757045)); Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany ((https://www.irg-wp.com/irgdocs/details.php?d6493033-c9ea-40f3-8e3e-5697f32d640d)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
42813758e8035464842e5993a0036311	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Geotrichum;s__Geotrichum_sp;sh__SH0186002.10FU	0.8123590188262154	Geotrichum	13	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); Causative agent of the human disease geotrichosis and sour-rot of tomatoes, citrus fruits and vegetables (Thornton et al. 2010); Opportunistic human pathogen (CDC)	b'Thornton CR, et al. 2010. International Journal of Food Microbiology 143:166-172 ((https://doi.org/10.1016/j.ijfoodmicro.2010.08.012)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); https://www.cdc.gov ((https://www.cdc.gov))'
4375517f7fa0724dbab91e989098e845	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.996981055377659	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
43ae702ea9b11de157f0c00d432fcb28	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.9542010473966388	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
43f9852bc5abb156f16032c1467cc910	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.9660498999011352	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
444284dbaa73a796663019f656bc5530	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.9913531216534056	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
449e6c038b75ee68853178aaed667964	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_niger	0.8571085564067202	Aspergillus	13	 Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Microfungus	NULL	Probable	As foliar_endophyte (Põlme et al. 2020); Decay leaf, fruit, seed, soil, dung, animal material (Põlme et al. 2020)	b'Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))'
44e8788ac3c63b7c40ccc280e98d2d51	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.9913090036186027	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
451c2e6b7c3d5cde56cfbf4934e34e3d	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.9868856357680282	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
45d09c4d97469a322249c9a792992876	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Iodophanus;s__Iodophanus_sp;sh__SH0905274.10FU	0.9995866470430942	Iodophanus	13	Saprotroph	Dung Saprotroph-|Undefined Saprotroph|	Microfungus	NULL	Probable	As soil_saprotroph (Põlme et al. 2020); Decay soil, dung, burnt material (Põlme et al. 2020)	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
460a4e62087eb11338ab70ce37cb7295	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae	0.7697196487234351	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
462b4d4449ab090e86c2c6a3aa603fbf	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.9951719345388002	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
46385cccfeb6b4ca6ac72bff654f0ddd	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascaceae_gen_Incertae_sedis;s__Dipodascaceae_sp	0.937290280202878	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
